,Unnamed: 0,Error,Energy,Iteration,Cost,Method,Architecture,Volume,SD,Total_Cost
860,60,0.3265534218394026,0.7732498034407052,60,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.00311570780501381,398.2000000000001
861,61,0.275427432438322,0.6118450679831744,61,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.0098796343592302,398.2000000000001
862,62,0.4394475082782767,0.6161756123966855,62,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.0007540599514039361,416.3000000000001
863,63,0.30875310270487105,0.4231994789873013,63,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.00654722112555925,416.3000000000001
864,64,0.45110648690336697,0.5347830096151278,64,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.0097576009606206,416.3000000000001
865,65,0.2775652862731579,0.6515979730786506,65,0.0,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.006643921734043644,416.3000000000001
866,66,0.4296207878463065,0.88243074091537,66,18.1,FlexiBO+GP-Log,BERT-IMDB,0.6876833702717321,0.0005032885500424445,434.40000000000015
867,67,0.197330847992905,0.22138967731133602,67,0.0,FlexiBO+GP-Log,BERT-IMDB,0.708006618057284,0.006417601024779375,434.40000000000015
868,68,0.3702647052654653,0.19306834808807494,68,0.0,FlexiBO+GP-Log,BERT-IMDB,0.708006618057284,0.003082848442725206,434.40000000000015
869,69,0.5365252065547428,0.9899741899832426,69,18.1,FlexiBO+GP-Log,BERT-IMDB,0.708006618057284,0.007458446466465694,452.50000000000017
870,70,0.4830871163779792,0.3634488740971688,70,0.0,FlexiBO+GP-Log,BERT-IMDB,0.708006618057284,0.007967260056345819,452.50000000000017
871,71,0.2462169498682592,0.4905289876842524,71,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572839,0.0006897541355412318,452.50000000000017
872,72,0.3132259119969756,0.9201387676587836,72,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572839,0.009315629933532951,452.50000000000017
873,73,0.3937470968666763,0.9983196190577288,73,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.003958798057974028,452.50000000000017
874,74,0.27828229003754884,0.4655163769303894,74,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.004043186733063776,452.50000000000017
875,75,0.3388969035554049,0.18983024312890054,75,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.006732648357726303,452.50000000000017
876,76,0.30384760836926705,0.33307569816358984,76,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.008953243311698897,452.50000000000017
877,77,0.4462861311922017,0.7901160889118659,77,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.007008919139752147,452.50000000000017
878,78,0.3189872313018137,0.8690537657944191,78,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.0019405661427210398,452.50000000000017
879,79,0.4968093870492324,0.3794777979810219,79,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.005924706953238026,452.50000000000017
880,80,0.3059214902952876,0.5700452091145185,80,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.006092474263011064,470.6000000000002
881,81,0.4109842959409964,0.29134515589752663,81,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.002230032585801289,470.6000000000002
882,82,0.4399613051898931,0.8111746004390779,82,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.0046583920358022075,470.6000000000002
883,83,0.3030159560999345,0.28544329420023584,83,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572838,0.003196378262976941,488.7000000000002
884,84,0.3656740179393673,0.8240516340295105,84,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.0016377626429592894,506.80000000000024
885,85,0.36826094271125054,0.19164249063013647,85,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.009399454625478872,506.80000000000024
886,86,0.3378759562122053,0.6078265528907649,86,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.008439908015543039,506.80000000000024
887,87,0.5047289325741594,0.7811985878694283,87,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.002055503150926902,506.80000000000024
888,88,0.3368420981069927,0.5851474669616454,88,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.0050467011673344005,506.80000000000024
889,89,0.5173476130996071,0.3916686244226499,89,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.007428951436179888,524.9000000000002
890,90,0.27894130305807263,0.2670655643977099,90,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0034982608256335914,524.9000000000002
891,91,0.3430632690160203,0.4063298740254596,91,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.004926071048844175,524.9000000000002
892,92,0.2498743108936787,0.21519012055047945,92,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0037012596941051225,524.9000000000002
893,93,0.4728004603118299,0.7383855298406128,93,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0017232670068941735,524.9000000000002
894,94,0.3782227934078649,0.961037817250202,94,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0015455104429920098,524.9000000000002
895,95,0.3851431023481727,0.2252728125184156,95,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0065772347425524175,524.9000000000002
896,96,0.3512174693641763,0.9784202455508476,96,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0004617271384527377,524.9000000000002
897,97,0.5143497527080184,0.7086184555470434,97,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0010057759801581246,543.0000000000002
898,98,0.5257298087153968,0.33509910142825905,98,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.0029096598087666337,561.1000000000003
899,99,0.4121681317506898,0.2511614974965032,99,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.006912026080459979,561.1000000000003
900,100,0.3655919193897675,0.27406106289293275,100,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.004483075698913504,561.1000000000003
901,101,0.2647608231426855,0.7526402022432637,101,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.00276103743026546,579.2000000000003
902,102,0.5035515265121775,0.7719499213256841,102,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.007229784024893519,597.3000000000003
903,103,0.2565949050788473,0.42330759791818606,103,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.004053015281666739,597.3000000000003
904,104,0.4406506401880952,0.9417461677723992,104,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.006015108051096856,615.4000000000003
905,105,0.4520995422091154,0.2264762698182869,105,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.00943734164853085,615.4000000000003
906,106,0.5347066268851315,0.2224846857882264,106,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.00698336175890496,615.4000000000003
907,107,0.3688036494250537,0.5564667892420248,107,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.002704598647736369,615.4000000000003
908,108,0.5348559455519463,0.699694535939537,108,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572836,0.003974025323788916,615.4000000000003
909,109,0.2370364879523353,0.6114368911783816,109,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.009253129907510151,615.4000000000003
910,110,0.5342262524398288,0.9467408330350592,110,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7080066180572837,0.004266317899884772,633.5000000000003
911,111,0.22546697169074106,0.158367828509352,111,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7081426515168237,0.0007420956088656206,633.5000000000003
912,112,0.19124388047995705,0.24150135520634197,112,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127596081262981,0.001769704156074662,633.5000000000003
913,113,0.4775207345257385,0.6469735995843275,113,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127596081262981,0.001527286896540142,633.5000000000003
914,114,0.5216314041927063,0.842283147329868,114,18.1,FlexiBO+GP-Log,BERT-IMDB,0.712759608126298,0.006592854418159111,651.6000000000004
915,115,0.2650678612226235,0.9576183756763356,115,0.0,FlexiBO+GP-Log,BERT-IMDB,0.712759608126298,0.006287977116540429,651.6000000000004
916,116,0.2574073597498673,0.7341929014467621,116,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7127596081262981,0.003712878727905729,669.7000000000004
917,117,0.4454500674059294,0.6113889177650216,117,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127596081262981,0.005116604650795046,669.7000000000004
918,118,0.4358136321976521,0.5271623379827229,118,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7127596081262981,0.0008270861003128428,687.8000000000004
919,119,0.5290258011205814,0.8654984720407313,119,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127596081262981,0.0030313515019239267,687.8000000000004
920,120,0.23342889411112755,0.4671241451141753,120,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7127596081262981,0.009276175776814971,705.9000000000004
921,121,0.19377032681347198,0.233490816669061,121,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.006037351420956647,705.9000000000004
922,122,0.30488106973351603,0.556296319449725,122,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.005606135668947227,705.9000000000004
923,123,0.38619547968717294,0.8117197801687639,123,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.0036159387779528046,724.0000000000005
924,124,0.3682311274945024,0.9938874119723152,124,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.007432147448993265,724.0000000000005
925,125,0.4266593094036179,0.7219353434606905,125,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.006917763192959165,724.0000000000005
926,126,0.4354816215229824,0.3027580899230489,126,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.009062115487606388,742.1000000000005
927,127,0.5535161905684776,0.2177984098152949,127,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.004862341121335978,742.1000000000005
928,128,0.37707034595040057,0.5527682546193915,128,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.007119021826339091,760.2000000000005
929,129,0.27380505412248496,0.6178996441154511,129,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.00019651696625346717,778.3000000000005
930,130,0.2914890463103648,0.816746758141691,130,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.007097644440559745,778.3000000000005
931,131,0.5553527167503048,0.4234160374838355,131,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.009797557671181626,778.3000000000005
932,132,0.3228153422847829,0.5068431728213119,132,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7127881298184188,0.005326011640669751,778.3000000000005
933,133,0.19854902630683802,0.20820024882771693,133,0.0,FlexiBO+GP-Log,BERT-IMDB,0.713139527964945,0.003602562057703585,778.3000000000005
934,134,0.3542080333645856,0.5148002392503361,134,0.0,FlexiBO+GP-Log,BERT-IMDB,0.713139527964945,0.009564846412278621,778.3000000000005
935,135,0.281113495426448,0.102864081534157,135,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192634,0.006233013209512074,778.3000000000005
936,136,0.2741170340928596,0.5616231248107814,136,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,0.00729401566998865,796.4000000000005
937,137,0.5370622688963139,0.22462128339519694,137,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,0.007156219475110209,796.4000000000005
938,138,0.3500782434275458,0.8516336136206029,138,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,0.0008422753726455046,796.4000000000005
939,139,0.3506085968986177,0.2414813006046431,139,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,0.004301847739886575,796.4000000000005
940,140,0.3749724805966994,0.4240364883865741,140,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,0.003220131947605445,796.4000000000005
941,141,0.3762325317443146,0.7799496443566452,141,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,0.006388584776382975,796.4000000000005
942,142,0.5560476800153497,0.8646208629016943,142,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,0.005403425056443152,796.4000000000005
943,143,0.4982867765996102,0.962397997300208,143,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.004569719542633176,796.4000000000005
944,144,0.2929384762959616,0.8588589957199135,144,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.002290856035752129,814.5000000000006
945,145,0.4614006551011297,0.8629323738804087,145,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.009458425594442996,814.5000000000006
946,146,0.5312885883306065,0.4401555770758829,146,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.0015290972080881462,832.6000000000006
947,147,0.4511556348997741,0.3317738518547477,147,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.002099564320577273,850.7000000000006
948,148,0.5523782009963949,0.9973530791151386,148,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.0011865982218415506,850.7000000000006
949,149,0.5026367335843132,0.19844038683924486,149,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.00568205327334595,868.8000000000006
950,150,0.22211365470203848,0.21144225409004386,150,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.009527962920654042,886.9000000000007
951,151,0.5204706387516244,0.8212267672430327,151,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.0013866862587144793,905.0000000000007
952,152,0.4961691124288136,0.6030083262862372,152,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.005327726548107647,905.0000000000007
953,153,0.4516731352229747,0.8027242309849447,153,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.0011532897625012807,905.0000000000007
954,154,0.2337143641673345,0.927926560158173,154,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.0030079499628260344,905.0000000000007
955,155,0.2814965430504792,0.7687263230935641,155,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.008324528046502659,923.1000000000007
956,156,0.51882607982005,0.9513472834347204,156,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.009499284408153121,941.2000000000007
957,157,0.5382149109080472,0.21923482772302932,157,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192636,0.0002620572764259988,941.2000000000007
958,158,0.491578880114379,0.9905655992805444,158,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,0.0004217677763059891,959.3000000000008
959,159,0.31607931470149075,0.36178934960160825,159,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192635,3.1760612761035916e-05,959.3000000000008
960,160,0.25229643904418153,0.6094427705884009,160,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192634,0.004563939543859954,977.4000000000008
961,161,0.3845860296623673,0.28020861977950706,161,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7196736991192634,0.008586899712096287,977.4000000000008
962,162,0.21043587482060291,0.18537731535642396,162,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.00407428636494204,977.4000000000008
963,163,0.351705363760067,0.6085559421903401,163,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.00011936426321410789,995.5000000000008
964,164,0.5539126339307597,0.5898102990998377,164,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.005663670085922068,995.5000000000008
965,165,0.3928326693205605,0.8618399008563344,165,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.0015828314276567102,995.5000000000008
966,166,0.448930386710997,0.7285334593039761,166,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.002765421511459097,1013.6000000000008
967,167,0.4609266174887141,0.6819754248792185,167,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.00733193428712848,1013.6000000000008
968,168,0.3833847160126997,0.19372461120231865,168,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.002457974066110753,1013.6000000000008
969,169,0.4853436158129592,0.6196453099940826,169,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.003719251142154315,1031.7000000000007
970,170,0.2377967883754565,0.84617272763221,170,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.0039839654936087935,1049.8000000000006
971,171,0.334486705823972,0.3893537413482777,171,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917853,0.0039359540683740505,1049.8000000000006
972,172,0.4919900904948226,0.9065749872330366,172,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917852,0.002905088532792136,1067.9000000000005
973,173,0.3074410224190243,0.5415287201937953,173,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917852,0.005485582339964918,1067.9000000000005
974,174,0.23425640605588696,0.5119962748872062,174,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917852,0.003025338725817707,1086.0000000000005
975,175,0.4844313842151634,0.3642986900320816,175,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917852,0.003013326528010465,1086.0000000000005
976,176,0.3701986375191541,0.6049627757233355,176,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917852,0.0026286565620900226,1086.0000000000005
977,177,0.3655633014567992,0.8736460502248399,177,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917852,0.008376040939938793,1086.0000000000005
978,178,0.5595336830882207,0.30492641140424964,178,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917852,0.009442187949514456,1104.1000000000004
979,179,0.4441855852213181,0.7019478889843209,179,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7200104642917852,0.0018535761142962797,1122.2000000000003
980,180,0.19053277775985106,0.32159817056505496,180,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7204928776780212,0.007521668821100302,1122.2000000000003
981,181,0.27161060414025073,0.873103004805355,181,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7204928776780212,0.0029927065433252554,1122.2000000000003
982,182,0.27386163686156345,0.3136532506807459,182,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7204928776780212,0.003894877635574614,1140.3000000000002
983,183,0.48749360938555797,0.648012243326491,183,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7204928776780212,0.008618975859321839,1140.3000000000002
984,184,0.2862904451487506,0.6673294437420427,184,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7204928776780212,0.003380733641546852,1140.3000000000002
985,185,0.3617729039802272,0.6170886481192128,185,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7204928776780212,0.00012329987457445512,1158.4
986,186,0.22828784748813305,0.130040263309117,186,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.0054113579483671325,1176.5
987,187,0.3384132711214625,0.5624842076587611,187,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.0078086621987960405,1194.6
988,188,0.4601084590762536,0.7563534952338145,188,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.0017356188310415346,1212.6999999999998
989,189,0.4888502837339253,0.6683428286699711,189,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.008283205955661562,1212.6999999999998
990,190,0.4345205895836948,0.20601092702204765,190,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,8.116527808268771e-05,1230.7999999999997
991,191,0.4429712666715557,0.485868370368045,191,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.001986084794363191,1230.7999999999997
992,192,0.4239309691245493,0.4168342842143029,192,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.002383287189958113,1230.7999999999997
993,193,0.2767870781795049,0.3824776125884265,193,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.0009164217759472326,1248.8999999999996
994,194,0.2377919429774685,0.7691771322868357,194,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.001283807554330253,1248.8999999999996
995,195,0.4271174932267361,0.5710089689852587,195,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339083,0.007556391783826202,1248.8999999999996
996,196,0.3407318347634035,0.7533384154571134,196,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339082,0.006767260859820739,1266.9999999999995
997,197,0.5017447301796848,0.22325150986318584,197,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339082,0.0028781430472430013,1266.9999999999995
998,198,0.3114024556556747,0.910022853997259,198,0.0,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339082,0.0033530621111487803,1266.9999999999995
999,199,0.41270878443401776,0.8992802492258569,199,18.1,FlexiBO+GP-Log,BERT-IMDB,0.7213907865339082,0.0018890101204740797,1285.0999999999995
1000,0,0.5021559437030245,0.8124300498888771,0,0.0,FlexiBO+RF-Log,BERT-IMDB,0.27040000000000003,0.009014154969380614,0.0
1001,1,0.3028705115017597,0.23433628691643604,1,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5337667526636084,0.0038519376349428146,0.0
1002,2,0.202760567896023,0.39168459110134296,2,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.005723651039302029,0.0
1003,3,0.5592403931662675,0.4803610038679888,3,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.0023441148381234955,0.0
1004,4,0.498147768605881,0.8756666842032398,4,18.1,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.007370727165289314,18.1
1005,5,0.3965994428626549,0.5808146813155122,5,18.1,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.0025731128818089247,36.2
1006,6,0.3218775180272176,0.7879596139153445,6,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.009625805245154476,36.2
1007,7,0.3864004366708185,0.5471459571693942,7,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.0013749759648474535,36.2
1008,8,0.4067716371747563,0.7862341530054935,8,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.00726411316077363,36.2
1009,9,0.49085471693526,0.9689214724239296,9,18.1,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429535,0.0038642986329907726,54.300000000000004
1010,10,0.3105878114322719,0.3780993805290118,10,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429535,0.00039854453427161206,54.300000000000004
1011,11,0.3500020677878861,0.3133435845682922,11,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429535,0.009664555790848465,54.300000000000004
1012,12,0.5278692718674731,0.4931139037136399,12,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429535,0.008290588170655887,54.300000000000004
1013,13,0.3080445338536163,0.2982109031530905,13,18.1,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429535,0.007661328086672875,72.4
1014,14,0.2640656269065707,0.6364482249827419,14,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.0040678606571710576,72.4
1015,15,0.4031211609529045,0.7778231370133949,15,0.0,FlexiBO+RF-Log,BERT-IMDB,0.5946651739429536,0.006279849098237439,72.4
1016,16,0.20349694072704505,0.28219684501196196,16,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6055453622279307,0.008294699471518775,72.4
1017,17,0.3200426653860853,0.777171157600275,17,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6055453622279307,0.005600030740702646,72.4
1018,18,0.3163118530919086,0.3885393522433494,18,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6055453622279307,0.000758005244154224,90.5
1019,19,0.37320028590438303,0.8378136133785301,19,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6055453622279307,0.0024392202338292227,108.6
1020,20,0.3183396710345517,0.8459740485899061,20,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6055453622279307,0.009757213393383445,108.6
1021,21,0.5473264227037737,0.38105310545345816,21,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6055453622279307,0.007953059602449882,108.6
1022,22,0.5574225789519482,0.3543291496624362,22,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6055453622279307,0.0038372995190222203,108.6
1023,23,0.20563853336698493,0.26095622032654997,23,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6076106301829116,0.00369534559877144,126.69999999999999
1024,24,0.4078204819508323,0.2829195462223018,24,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6076106301829116,0.0017954949989806613,126.69999999999999
1025,25,0.3047766034997285,0.5194502139075658,25,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6076106301829116,0.0016974716846902495,144.79999999999998
1026,26,0.278458448464359,0.14187984926837602,26,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454101,0.00135156988341668,162.89999999999998
1027,27,0.2488646098677599,0.9320425979510446,27,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454101,0.0002527822239328059,180.99999999999997
1028,28,0.4586268844001228,0.8410203531505971,28,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454101,0.0024407500015379024,180.99999999999997
1029,29,0.4503273761412939,0.4375963805687009,29,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454101,0.00026763576846523855,199.09999999999997
1030,30,0.2627477873613143,0.5965453241042176,30,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454101,0.009539835117883151,217.19999999999996
1031,31,0.3077751207394461,0.773634103999181,31,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454101,0.001893513265167739,235.29999999999995
1032,32,0.3199552044473468,0.7963971387442723,32,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454103,0.0027352812295020033,235.29999999999995
1033,33,0.2393566627507297,0.7689352915936339,33,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454103,0.0063605269925172975,253.39999999999995
1034,34,0.5545793616091079,0.9355675042072554,34,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454103,0.009897484984235544,253.39999999999995
1035,35,0.2552736215410585,0.7643328078277786,35,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454103,0.00816466136703043,253.39999999999995
1036,36,0.5112574276689901,0.5341885093427767,36,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454104,0.006371966642661518,253.39999999999995
1037,37,0.4240731870028324,0.3107608983041462,37,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454104,0.00230790680780345,253.39999999999995
1038,38,0.2873294527825734,0.4334941667500381,38,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454104,0.0002599189044835848,271.49999999999994
1039,39,0.4823487918169546,0.3702895042719781,39,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454104,0.0033744866266820967,289.59999999999997
1040,40,0.4876933765673146,0.7869547905207659,40,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454104,0.00812740467273485,289.59999999999997
1041,41,0.4074678822386649,0.2953541063474621,41,0.0,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454104,0.006997972238235567,289.59999999999997
1042,42,0.4503981259986425,0.9951823351003299,42,18.1,FlexiBO+RF-Log,BERT-IMDB,0.6749716391454105,0.002393352861608714,307.7
